								
Playlist download for:

Station: KALX
DJ: Kendra Levine
Number of entries: 9999999
Fields are comma delimited, in the following header order:

playid,show,playtype,genre,timestamp,artist,title,albumtitle,label,prepost,programtype,iswebcast,isrequest
436676,Kendra K,Feature,Rock/Pop,01-02-2008 @ 09:40:00,Lightning,Hideaway,1968-1971,Arf! Arf!,,live,y,
436675,Kendra K,,Rock/Pop,01-02-2008 @ 09:35:00,John Mayall's Bluesbreakers,Checking on My Baby,Crusade,London,,live,y,y
436674,Kendra K,,Rock/Pop,01-02-2008 @ 09:30:00,Fleetwood Mac,Rattlesnake Shake,Then Play On,Reprise,,live,y,y
436673,Kendra K,,Rock/Pop,01-02-2008 @ 09:25:00,Grahame Bond,Love Is The Law,Love Is The Law,Pulsar,,live,y,
436672,Kendra K,,Rock/Pop,01-02-2008 @ 09:20:00,The Yardbirds,Smokestack Lightning,Five Live Yardbirds,Charly,,live,y,y
436664,Kendra K,Feature,Hip Hop,01-02-2008 @ 09:14:00,Camp Lo,Money Clap,Black Hollywood,Good Hands,,live,y,
436663,Kendra K,,Hip Hop,01-02-2008 @ 09:07:00,Pneumatic and Sloth,The Showdown,Audibly Nice,Headcount,,live,y,
436662,Kendra K,,Rock/Pop,01-02-2008 @ 09:05:00,The Yardbirds,For Your Love,Great Hits,Epic,,live,y,
436661,Kendra K,,Rock/Pop,01-02-2008 @ 09:00:00,Jeff Beck,Hi Ho Silver Lining,Beckology,Sony,,live,y,
408498,Kendra K,,,12-15-2007 @ 17:27:00,Dusty Springfield,You Don't Have To Say You Love Me,Golden Hits,Polygram,,live,y,
408497,Kendra K,,,12-15-2007 @ 17:25:00,The Animals,Don't Let Me Be Misunderstood,Animal Tracks,MGM,,live,y,
408496,Kendra K,,Rock/Pop,12-15-2007 @ 17:23:00,Edwin Starr,Adios Seniorita,War &amp; Peace,Motown,,live,y,
408495,Kendra K,Compilation,,12-15-2007 @ 17:20:00,Eric &quot;Monty&quot; Morris with Justin Hines and the Dominos,Penny Reel,Knockout Ska,Treasure Isle,,live,y,
408494,Kendra K,Feature Compilation,,12-15-2007 @ 17:16:00,Basil Daley,Hold Me Baby,When Rhythym Was Kin,Heartbeat,,live,y,
408464,Kendra K,,Rock/Pop,12-15-2007 @ 17:10:00,The Revillos,Tell Him,Attack!,Superville,,live,y,
408463,Kendra K,,Rock/Pop,12-15-2007 @ 17:06:00,The Bomb Bassets,That's All She Wrote,Take A Trip,Lookout!,,live,y,
408462,Kendra K,Feature Compilation,Rock/Pop,12-15-2007 @ 17:03:00,The Verve,Lucky Man,The Brit Box,Rhino,,live,y,y
408461,Kendra K,Single,Rock/Pop,12-15-2007 @ 17:00:00,Look Blue Go Purple,Cactus Cat,LBGPEP2,Flying Nun,,live,y,y
408445,Kendra K,Feature,Rock/Pop,12-15-2007 @ 16:53:00,Gerard Manset,L'arc En Ciel,1968,Xenon,,live,y,
408444,Kendra K,Feature,Rock/Pop,12-15-2007 @ 16:48:00,Richard Hawley,Roll River Roll,Lady's Bridge,Mute,,live,y,
408443,Kendra K,Feature,Rock/Pop,12-15-2007 @ 16:45:00,Lee Hazelwood,When A Fool Loves A Fool,The Very Special World of Lee Hazelwood,Water,,live,y,
408442,Kendra K,,Rock/Pop,12-15-2007 @ 16:42:00,Divine Comedy,Party Fears Two,Victory For The Comic Muse,Parlaphone,,live,y,
408433,Kendra K,,Rock/Pop,12-15-2007 @ 16:32:00,New Order,Age of Consent,Power, Corruption and Lies,Rough Trade,,live,y,
408432,Kendra K,Single,Rock/Pop,12-15-2007 @ 16:28:00,The Smiths,Heaven Knows I'm Miserable Now,Heaven Knows I'm Miserable Now,Rough Trade,,live,y,
408431,Kendra K,,Rock/Pop,12-15-2007 @ 16:25:00,Frank and Walters,Last Train Home,Indian Ocean,Setanta,,live,y,
408430,Kendra K,Feature Compilation,Rock/Pop,12-15-2007 @ 16:21:00,Ride,Vapour Trail,The Brit Box,Rhino,,live,y,
408405,Kendra K,,Rock/Pop,12-15-2007 @ 16:15:00,The Lucksmiths,Punchlines,A Good Kind of Nervous,Drive-In,,live,y,
408404,Kendra K,,Rock/Pop,12-15-2007 @ 16:12:00,The Gears,Hey! Hey! I'm Excited,Today and Tomorrow,S/R,,live,y,
408403,Kendra K,Feature,Americana,12-15-2007 @ 16:07:00,Karern Dalton,Down and Out,Cotton Eyed Joe,Megaphone,,live,y,
408402,Kendra K,,Rock/Pop,12-15-2007 @ 16:05:00,The Moore Brothers,Star of Confusion,Murdered By The Moore Brothers,Plain,,live,y,
408401,Kendra K,Feature,Americana,12-15-2007 @ 16:00:00,Dewey Cox,Royal Jelly,Walk Hard: The Dewey Cox Story,Colombia,,live,y,
408392,Kendra K,,Hip Hop,12-15-2007 @ 15:55:00,Celcius,True,Wanderlust,S/R,,live,y,y
408391,Kendra K,Feature,Hip Hop,12-15-2007 @ 15:50:00,Federation,My Rimz,It's Whateva,Reprise,,live,y,
408390,Kendra K,Single,Hip Hop,12-15-2007 @ 15:40:00,Hella MCs,Ricochet,s/t,Heratik,,live,y,
408389,Kendra K,,Hip Hop,12-15-2007 @ 15:35:00,Trick Daddy,Chevy Featruing Young Steff,Back By Thug Demand,Slip N Slide,,live,y,y
408328,Kendra K,,Rock/Pop,12-15-2007 @ 15:27:00,Neil Diamond,Delerious Love,12 Song,Colombia,,live,y,
408327,Kendra K,,World,12-15-2007 @ 15:25:00,Heino,Auf jedem Schiff faehrt das Heimweh mit,Wir Lagen Vor Madagaskar,Fiesta,,live,y,y
408326,Kendra K,Feature,Hip Hop,12-15-2007 @ 15:15:00,Ghostface Killah,Walk Around,Big Doe Rehab,Def Jam,,live,y,
408325,Kendra K,,Hip Hop,12-15-2007 @ 15:11:00,Too $hort,Can't Stay Away,Can't Stay Away Clean Cuts,Jive,,live,y,
408324,Kendra K,,Hip Hop,12-15-2007 @ 15:07:00,Notorious B.I.G.,Hypnotize,Life After Death,Bad Boy,,live,y,
359501,Kendra K,,Rock/Pop,11-25-2007 @ 11:55:00,DMZ,Are You Gonna Be There,When I Get Off,Voxx,,live,y,
359500,Kendra K,Feature Single,Rock/Pop,11-25-2007 @ 11:52:00,The Traditional Fools,The River,I Got a Baby,Chocolate Covered,,live,y,
359499,Kendra K,Compilation,Rock/Pop,11-25-2007 @ 11:50:00,The Hi-Fives,Just Say No,Good Tyme Jamboree,Planet Pimp,,live,y,
359498,Kendra K,Single,,11-25-2007 @ 11:47:00,The Trouble Makers,Funny Allright,s/t,Swingline,,live,y,
359468,Kendra K,Feature Compilation,Rock/Pop,11-25-2007 @ 11:43:00,The Day Trippers,Where I Belong,You Got Yours! East Bay Garage 1965-1967,,,live,y,
359467,Kendra K,,Rock/Pop,11-25-2007 @ 11:40:00,The Gants,I Wonder,Road Runner! The Best of The Gants,Sundazed,,live,y,
359466,Kendra K,,Rock/Pop,11-25-2007 @ 11:37:00,The Nashville Teens,Tobacco Road,Tobacco Road,London,,live,y,
359465,Kendra K,Feature,Rock/Pop,11-25-2007 @ 11:35:00,The Cynics,Last Mistake,Here We Are,Get Hip,,live,y,
359464,Kendra K,Compilation,Rock/Pop,11-25-2007 @ 11:32:00,The Hides,Don't Be Difficult,The Burghers Vol. 1,Big Wink,,live,y,
359450,Kendra K,Feature,,11-25-2007 @ 11:26:00,Joy Division,Colony,Closer,Rhino,,live,y,
359449,Kendra K,Single,Rock/Pop,11-25-2007 @ 11:22:00,The The,This is the Day,This is the Day,Epic,,live,y,
359448,Kendra K,,Rock/Pop,11-25-2007 @ 11:17:00,Orchestral Manouevres in the Dark,Enola Gay,O.M.D.,Epic,,live,y,
359447,Kendra K,,Rock/Pop,11-25-2007 @ 11:14:00,The Faint,Let the Poison Spill From Your Throat,Danse Macabre,Saddle Creek,,live,y,
359446,Kendra K,Feature,RPM,11-25-2007 @ 11:10:00,Wallpaper,So Hot,T. Rex,S/R,,live,y,
359405,Kendra K,Feature,,11-25-2007 @ 11:04:00,Kanye West,Stronger,Graduation,Roc-a-Fella,,live,y,
359404,Kendra K,Single,Hip Hop,11-25-2007 @ 11:00:00,DCP Organization,Somthin' 4 Your Trunk,Somthin' 4 Your Trunk,Cold Rock,,live,y,
359403,Kendra K,Single,Hip Hop,11-25-2007 @ 10:55:00,Dead Prez,Hell Yeah (Pimp the System),Hell Yeah,Colombia,,live,y,
359402,Kendra K,Feature,Hip Hop,11-25-2007 @ 10:50:00,Federation,Scraper 2 a benz feat. E-40,It's Whateva,Reprise,,live,y,
359389,Kendra K,,Americana,11-25-2007 @ 10:46:00,Jean Sheppard,You're Just The Kind of Guy,The First Lady of Country,Cowgirlboy,,live,y,
359388,Kendra K,Feature Compilation,World,11-25-2007 @ 10:44:00,Hopeton Lewis,Don't Take Your Guns to Town,Trojan Country Reggae Box Set,Trojan,,live,y,
359387,Kendra K,Feature Compilation,World,11-25-2007 @ 10:42:00,Basil Daley,Hold Me Baby,When Rhythm Was King,Heartbeat,,live,y,
359386,Kendra K,Compilation,World,11-25-2007 @ 10:40:00,The Maytals,Lost Penny,Skatalites &amp; Friends At Randy's,VP,,live,y,
359385,Kendra K,Compilation,World,11-25-2007 @ 10:37:00,Desmond Dekker,Pretty Africa,The Trojan Story,Trojan,,live,y,
359354,Kendra K,,Rock/Pop,11-25-2007 @ 10:30:00,F.Y.P.,Rub My Face In The Carpet,Toys That Kill,Recess,,live,y,
359353,Kendra K,Feature,Rock/Pop,11-25-2007 @ 10:28:00,The Children's Crusade,World Expo, Chicago,Get Awesome,It's Alive,,live,y,
359352,Kendra K,,Rock/Pop,11-25-2007 @ 10:27:00,Hard Skin,XR3,Hard Nuts and Hard Cunts,Broken,,live,y,
359351,Kendra K,,Rock/Pop,11-25-2007 @ 10:25:00,Bitesize,Proverbial Old Guy,Sophmore Slump,Packing Heat,,live,y,
359350,Kendra K,Feature Single,Rock/Pop,11-25-2007 @ 10:22:00,Velveeta Heartbreak,I Shot the Invisible Man,I Shot The Invisible Man,Semper Lo Fi,,live,y,
359341,Kendra K,,Rock/Pop,11-25-2007 @ 10:19:00,The Evaporators,You Got Me Into This ],,,,live,y,
359339,Kendra K,Compilation,Rock/Pop,11-25-2007 @ 10:13:00,The Brilliants,What You Gonna Do,Impressed!,Kent,,live,y,
359338,Kendra K,,Rock/Pop,11-25-2007 @ 10:07:00,The Spinners,The Rubberband Man,Happiness is being with...,Atlantic Records,,live,y,y
359337,Kendra K,Compilation,Rock/Pop,11-25-2007 @ 10:04:00,Kokolo,Mister Sinister,ASAP: The Afrobeat Sudan Aid Project,Modiba,,live,y,
359336,Kendra K,Feature Compilation,Rock/Pop,11-25-2007 @ 10:00:00,The Chosen Few,Birth of a Playboy,Soul Twins 2,Castle,,live,y,
359314,Kendra K,,Rock/Pop,11-25-2007 @ 09:52:00,Stevie Wonder,Don't You Worry 'Bout A Thing,Innervision,Tamla,,live,y,y
359313,Kendra K,Compilation,Hip Hop,11-25-2007 @ 09:45:00,Kurtis Blow,The Breaks,Hip-Hop Greats,Rhino,,live,y,
359303,Kendra K,Compilation,Rock/Pop,11-25-2007 @ 09:40:00,Los Roller,Camino Cortado,The Spanish Trip,Bang!,,live,y,
359302,Kendra K,Feature,Rock/Pop,11-25-2007 @ 09:35:00,Mekons,Dark Dark Dark,Natural,Quarterstick,,live,y,
359301,Kendra K,,Rock/Pop,11-25-2007 @ 09:33:00,Nick Lowe,What Lack of Love Has Done,Dig My Mood,Up Start,,live,y,
359300,Kendra K,Feature,Rock/Pop,11-25-2007 @ 09:28:00,Ricahard Hawley,Lady's Bridge,Lady's Bridge,Mute,,live,y,
359290,Kendra K,,Rock/Pop,11-25-2007 @ 09:24:00,Depeche Mode,What's Your Name?,Speak &amp; Sepll,Sire,,live,y,y
359289,Kendra K,,RPM,11-25-2007 @ 09:20:00,Die Weltraumforscher,Die Andere Seit Der Nacht,1981-2004,Staubgold,,live,y,
359288,Kendra K,Feature,Rock/Pop,11-25-2007 @ 09:13:00,Junior Senior,Dance, Chance, Romane feat. Kathleen Hanna,Hey Hey My My Yo Yo,Crunchy Frog,,live,y,
359287,Kendra K,Single,RPM,11-25-2007 @ 09:10:00,Arling and Cameron,Speeding Down the Highway,Speeding Down the Highway,Emperor Norton,,live,y,
359286,Kendra K,Feature,Rock/Pop,11-25-2007 @ 09:06:00,Sharon Jones And The Dap-Kings,100 Days, 100 Nights,100 Days, 100 Nights,Daptone,,live,y,
345290,Kendra K,Feature,,11-18-2007 @ 12:50:00,Ludicra,Walk the Path of Ash,s/t,Life is Abuse,,live,y,
345280,Kendra K,,Rock/Pop,11-18-2007 @ 12:47:00,The Milkshakes,I Want You,Fourteen Rythym &amp; Bear Greats,Wall City,,live,y,
345279,Kendra K,Single,Rock/Pop,11-18-2007 @ 12:46:00,The Ne'er Do Wells,Where's Mickey,Intolerable Bastard Chiold Genius,Lookout,,live,y,
345278,Kendra K,Compilation,Rock/Pop,11-18-2007 @ 12:44:00,The Rovin' Flames,I Can't,Hang It Out To Dry,Satan,,live,y,
345277,Kendra K,Feature Compilation,Rock/Pop,11-18-2007 @ 12:39:00,The Baytovens,My House,You Got Yours,Big Beat,,live,y,
345276,Kendra K,Compilation,Rock/Pop,11-18-2007 @ 12:36:00,The One Way Streets,We All Love Peanut Butter,Back From The Grave Vol.1,Crypt,,live,y,
345254,Kendra K,Feature,Hip Hop,11-18-2007 @ 12:31:00,Federation,College Girl,It's Whateva,Reprise,,live,y,
345253,Kendra K,Single,Hip Hop,11-18-2007 @ 12:26:00,Mac Dre,Thizzle Dance,Get Strupid,Thizz,,live,y,
345252,Kendra K,,Hip Hop,11-18-2007 @ 12:23:00,NWA,I Ain't Tha One,Straight Outta Compton,Ruthless,,live,y,
345201,Kendra K,Feature Compilation,Rock/Pop,11-18-2007 @ 11:53:00,The Pre-Teens,Pass it On,Zell's Girls,Ace,,live,y,
345200,Kendra K,Feature,Rock/Pop,11-18-2007 @ 11:50:00,Barbara &amp; Ernie,Play With Fire,Prelude to...,Fallout,,live,y,
345199,Kendra K,Feature Single,Rock/Pop,11-18-2007 @ 11:46:00,Pilooski,Can't There Be Love,Can't There Be Love,Diamond Traxx,,live,y,
345198,Kendra K,,Rock/Pop,11-18-2007 @ 11:42:00,Spice Girls,Stop,Spiceworld,EMI,,live,y,y
345175,Kendra K,Feature Single,Rock/Pop,11-18-2007 @ 11:37:00,Frick the Cat,El Gato,Frick the Cat/Fuzzy Was S She,Abaton,,live,y,
345174,Kendra K,Feature,Rock/Pop,11-18-2007 @ 11:30:00,Wooden Shjips,Blue Sky Bends,s/t,Holy Mountain,,live,y,
345173,Kendra K,Feature,Rock/Pop,11-18-2007 @ 11:28:00,Electrogroup,The Rule,Good Technology,Claire,,live,y,
345123,Kendra K,,Rock/Pop,11-18-2007 @ 11:22:00,Health Hazzard,Upsetting the Balance,Complete Discography,Flat Earth,,live,y,
345122,Kendra K,,Rock/Pop,11-18-2007 @ 11:20:00,Sexy,Is There Still Life After Love In Oakland,Por Vida,Onion Flavoured Records,,live,y,
345121,Kendra K,Feature,Rock/Pop,11-18-2007 @ 11:18:00,American Steel,Old Croy Road,Destroy Their Future,Fat Wreck Chords,,live,y,
345120,Kendra K,,Rock/Pop,11-18-2007 @ 11:15:00,Das Oath,Great News from the South Pole,s/t,Dim Mak,,live,y,
345119,Kendra K,,Rock/Pop,11-18-2007 @ 11:12:00,The Fleshies,Yes, I'm Starting Shit,Kill The Dreamers Dream,Alternative Tentacles,,live,y,
345086,Kendra K,,Rock/Pop,11-18-2007 @ 11:08:00,Divine Comedy,Arthur C. Clarke's Mysterious World,Victory for the Comic Muse,Parlophone,,live,y,
345085,Kendra K,Feature,Rock/Pop,11-18-2007 @ 11:04:00,Richard Hawley,Tonight The Streets Are Ours,Lady's Bridge,Mute,,live,y,
345084,Kendra K,Single,Rock/Pop,11-18-2007 @ 11:00:00,Belle and Sebastian,A Century of Fakers,3...6...9... Seconds of Light,Jeepster,,live,y,
345202,Kendra K,,Rock/Pop,11-18-2007 @ 11:00:00,The Shangri-Las,What is Love,s/t,Collectables,,live,y,
345083,Kendra K,Feature,Rock/Pop,11-18-2007 @ 10:57:00,Tunng,Arms,Good Arrows,Thrill Jockey,,live,y,
345073,Kendra K,Feature Single,RPM,11-18-2007 @ 10:46:00,Air,Mer du Japon (Teenagers RMX),Mer du Japon,Virgin,,live,y,
345072,Kendra K,,Rock/Pop,11-18-2007 @ 10:41:00,Death in Vegas,Scorpio Rising,Satan's Circus,The Lab,,live,y,
345071,Kendra K,Feature,RPM,11-18-2007 @ 10:36:00,Shocking Pinks,Smokescreen,s/t,DFA,,live,y,
345070,Kendra K,,Rock/Pop,11-18-2007 @ 10:32:00,Pizzicato Five,A Room With A View,The Fifth Release from Matador,Matador,,live,y,
345015,Kendra K,Compilation,Rock/Pop,11-18-2007 @ 10:28:00,The Chanteurs,The Grizzly Bear,Show Me What,Candy,,live,y,
345014,Kendra K,Feature Compilation,Rock/Pop,11-18-2007 @ 10:26:00,Gloria Barnes,You Don't Mean It,Uptown/Taking all the Love I can (split),Castle,,live,y,
345013,Kendra K,Feature Single,Rock/Pop,11-18-2007 @ 10:23:00,Sharon Jones And The Dap Kings,I'm Not Gonna Cry,I'm Not Going to Cry,Daptone,,live,y,
345012,Kendra K,,Rock/Pop,11-18-2007 @ 10:20:00,P.P. Arnold,The First Cut Is The Deepest,The First Lady of Immediate,Sony,,live,y,y
345011,Kendra K,Feature,Rock/Pop,11-18-2007 @ 10:16:00,Gerrard Manset,Animal on Est Mal,1968,Xenon,,live,y,
344987,Kendra K,Feature,Rock/Pop,11-18-2007 @ 10:12:00,Black Lip,O Katrina!,Good Bad Not Evil,Vice,,live,y,
344986,Kendra K,Compilation,Rock/Pop,11-18-2007 @ 10:08:00,Confettiecombo,Die ... Pil!,Biet Het v. 2,Distortions,,live,y,
344985,Kendra K,,Rock/Pop,11-18-2007 @ 10:05:00,NV Groep 65,Tanger,Dank zij de Heer,Grey Past,,live,y,
344984,Kendra K,,Rock/Pop,11-18-2007 @ 10:02:00,Boudewijn de Groot,Jimmy,Grooste Hits,Decca,,live,y,
344983,Kendra K,Feature Compilation,Rock/Pop,11-18-2007 @ 10:00:00,Amor,Secos E Molhados,Brazil 70,Soul Jazz,,live,y,
344942,Kendra K,,Rock/Pop,11-18-2007 @ 09:51:00,X Ray Spex,My Mind Is Like a Plastic Bag,Germ Free Adolescents,Virgin Records,,live,y,
344941,Kendra K,,Rock/Pop,11-18-2007 @ 09:49:00,Wire,12XU,Pink Flag,EMI,,live,y,
344928,Kendra K,Feature Single,Rock/Pop,11-18-2007 @ 09:47:00,Giant Haystacks,A Rebirth of Our City,A Rebirth of Our City,Pizza Pizza,,live,y,
344927,Kendra K,Feature,Rock/Pop,11-18-2007 @ 09:45:00,Credit in the Straight World,Young Marble Giants,Colossal Youth,Domino,,live,y,
344926,Kendra K,Feature,Rock/Pop,11-18-2007 @ 09:41:00,Joy Division,A Means to an End,Still,Factory,,live,y,
344925,Kendra K,Single,Rock/Pop,11-18-2007 @ 09:36:00,Die Doraus und die Marinas,Fred from Jupiter,Fred from Jupter,Mute,,live,y,
344924,Kendra K,,Rock/Pop,11-18-2007 @ 09:30:00,Tony Randall and Jack Klugman,You're So Vain,The Odd Couple Sings,London,,live,y,
345240,Kendra K,,Hip Hop,11-18-2007 @ 00:16:00,Goldie Looking Chain,Guns don't Kill People Rappers Do,Straight Outta Newport,Record Collection,,live,y,
345239,Kendra K,,Hip Hop,11-18-2007 @ 00:12:00,Lady Sovereign,My England,Public Warnin,Def Jam,,live,y,
345238,Kendra K,,Rock/Pop,11-18-2007 @ 00:07:00,Amy Winehouse,Back to Black,Back To Black,Universal,,live,y,y
345237,Kendra K,Compilation,,11-18-2007 @ 00:05:00,Gatos Negros,Hey Hey Bunny,El Soul es Una Droga v.3,Spanish Soul Stle,,live,y,
345236,Kendra K,Feature,Rock/Pop,11-18-2007 @ 00:00:00,Pieces of Peace,Flunky for your Love,s/t,Cali-Tex,,live,y,
312605,Kendra K,,Rock/Pop,11-04-2007 @ 11:57:00,Freda Payne,Band of Gold,Best of...,Something,,live,y,
312604,Kendra K,,Rock/Pop,11-04-2007 @ 11:52:00,The Jam,Happy Together,The Gift,Polydor,,live,y,
312603,Kendra K,Feature,,11-04-2007 @ 11:42:00,Hubble Bubble,Long Cigarette,Faking,Nat,,live,y,
312602,Kendra K,,Rock/Pop,11-04-2007 @ 11:40:00,Boyracer,Fast Boyfriends,Insults &amp; Insights,Kittnet,,live,y,
312601,Kendra K,Feature,Rock/Pop,11-04-2007 @ 11:37:00,Of Montreal,Happy Yellow Bumblebee,Bedside Drama: A Petite Treagedy,Kindercore,,live,y,
312600,Kendra K,Single,Rock/Pop,11-04-2007 @ 11:35:00,Wedding Present,You Should Always Keep In touch With Your Friends,This Boy Can Wait,Reception,,live,y,
312556,Kendra K,,Rock/Pop,11-04-2007 @ 11:30:00,Boyskout,Happy Yet?,Another Life,Three Ring,,live,y,
312555,Kendra K,,Rock/Pop,11-04-2007 @ 11:25:00,The Small Faces,Happydaystoytown,Ogden's Nut Gone Flake,Immediate,,live,y,
312554,Kendra K,Compilation,Rock/Pop,11-04-2007 @ 11:22:00,The Bare Facts,Instant Happiness,Teenage Shutdown: No Tease,Teenage Shutdown,,live,y,
312553,Kendra K,Compilation,Rock/Pop,11-04-2007 @ 11:20:00,The Grains of Sand,That's When Happiness Began,Hang it Out to Dry,Satan,,live,y,
312552,Kendra K,,Rock/Pop,11-04-2007 @ 11:14:00,The dBs,We Were Happy There,Repercusion,Albion,,live,y,
312542,Kendra K,,Rock/Pop,11-04-2007 @ 11:10:00,Super Furry Animals,Happiness Is a Warm Pun,Rings Around the World,XL,,live,y,
312541,Kendra K,,Rock/Pop,11-04-2007 @ 11:06:00,Housemartins,Happy Hour,London 0 Hull 4,Elektra,,live,y,
312540,Kendra K,,Rock/Pop,11-04-2007 @ 10:56:00,Seahorses,Happiness is Egg Shaped,Do It Yourself,Geffen,,live,y,
312539,Kendra K,,Rock/Pop,11-04-2007 @ 10:52:00,New Order,Age of Consent,Power Corriuption and Lies,Rough Trade,,live,y,
312538,Kendra K,,Rock/Pop,11-04-2007 @ 10:50:00,Morrissey,We Hate It When Our Friends Become Successful,Your Arsenal,Sire,,live,y,
312495,Kendra K,,Rock/Pop,11-04-2007 @ 10:40:00,Le Tigre,Friendship Station,s/t,Mr Lady,,live,y,
312494,Kendra K,,Rock/Pop,11-04-2007 @ 10:37:00,Happy Supply,Friends Song,Critical Cuts,Dutch Courage,,live,y,
312493,Kendra K,Single,Rock/Pop,11-04-2007 @ 10:35:00,Cringer,Two Friends,Live in Europe,Vinyl Communication,,live,y,
312492,Kendra K,,Rock/Pop,11-04-2007 @ 10:30:00,Jawbreaker,Friends Back East,Etc.,Blackball,,live,y,
312491,Kendra K,,Rock/Pop,11-04-2007 @ 10:25:00,Crimpshrine,My Friend,Lame Gig Contest,Musical Tragedies,,live,y,
312439,Kendra K,Single,Rock/Pop,11-04-2007 @ 10:20:00,The Evaporators,I Don't Need My Friends to Tell Me Who My Friends Are,Honk The Horn,Nardwuar,,live,y,
312438,Kendra K,,Rock/Pop,11-04-2007 @ 10:17:00,The Chords,With My Friends,This is What They Want,Polydor,,live,y,
312437,Kendra K,Compilation,Rock/Pop,11-04-2007 @ 10:10:00,Milk'n'Cookies,Good Friends,Glitterbest,RPM,,live,y,
312436,Kendra K,,Rock/Pop,11-04-2007 @ 10:06:00,Big Star,Thank You Friends,Third/Sister Lovers,Ryko,,live,y,
312435,Kendra K,,Rock/Pop,11-04-2007 @ 10:03:00,The Zombies,Friends of Mine,Zombie Heaven,Big Beat,,live,y,
312390,Kendra K,,Rock/Pop,11-04-2007 @ 09:55:00,Death By Chocolate,My Friend Jack,s/t,Jetset,,live,y,
312389,Kendra K,,Rock/Pop,11-04-2007 @ 09:52:00,The Beau Brummels,Friend of Mine,San Fran Sessions,Sundazed,,live,y,
312375,Kendra K,,Rock/Pop,11-04-2007 @ 09:48:00,The White Stripes,We're Going To Be Friends,White Blood Cells,Sympathy,,live,y,
312374,Kendra K,Feature,,11-04-2007 @ 09:42:00,Devendra Banhart,My Dearest Friend,Smokey Rolls Down Thunder Canyon,XL,,live,y,
312373,Kendra K,,Rock/Pop,11-04-2007 @ 09:37:00,Divine Comedy,Absent Friends,Absent Friends,EMI,,live,y,
312372,Kendra K,,Rock/Pop,11-04-2007 @ 09:35:00,The Kinks,All of My Friends Were There,Village Green Preservation Society,Reprise,,live,y,
312371,Kendra K,Compilation,Rock/Pop,11-04-2007 @ 09:28:00,Rare Breed,Beg, Borrow, and Steal,Nuggets v. 3,Rhino,,live,y,
312355,Kendra K,,Rock/Pop,11-04-2007 @ 09:25:00,The Who,Please Please Please,Sing My Generation,Decca,,live,y,
312354,Kendra K,,Rock/Pop,11-04-2007 @ 09:22:00,James Brown,Beggin' Beggin',The Federal Years,Solid Smoke,,live,y,
312353,Kendra K,,Rock/Pop,11-04-2007 @ 09:15:00,Salt Water Taffy,Finder's Keepers,Bubblegume Classics V.3,Varese Vintage,,live,y,
312352,Kendra K,,Rock/Pop,11-04-2007 @ 09:10:00,The Hi-Fives,In the Meantime (Please Don't Leave),Get Down!,Lookout,,live,y,
312351,Kendra K,Feature Single,Rock/Pop,11-04-2007 @ 09:05:00,Frankie Valli &amp; The Four Seasons,Beggin' [Pilooski Re-Edit],Beggin' 12&quot;,679,,live,y,
298035,Kendra K,,Rock/Pop,10-28-2007 @ 12:56:00,Boyracer,Buffalo,In Full Colour,Zero Hour,,live,y,
298034,Kendra K,,Rock/Pop,10-28-2007 @ 12:55:00,All Girl Summer Fun Band,Drawbridge,Summer of '98,Magic Marker,,live,y,
298033,Kendra K,,Rock/Pop,10-28-2007 @ 12:50:00,The Lucksmiths,Under the Rotunda,A Good Kind of Nervous,Drive-In,,live,y,
298017,Kendra K,,Rock/Pop,10-28-2007 @ 12:45:00,Heavenly,Sacramento,The Decline and Fall of...,K,,live,y,
298016,Kendra K,Feature Single,Rock/Pop,10-28-2007 @ 12:43:00,The Glossines,Halloween,Split w/ Jolenes,Good Forks,,live,y,
298015,Kendra K,,Rock/Pop,10-28-2007 @ 12:40:00,Cub,New York City,Come Out Come Out,Mint,,live,y,
297984,Kendra K,,Rock/Pop,10-28-2007 @ 12:24:00,Dance,Plow United,Dustbin of History,s/r,,live,y,
297983,Kendra K,Compilation,Rock/Pop,10-28-2007 @ 12:17:00,Man Chau Po Orchestra,The A-Go-Go- From River Kwai,Teen Dance Music from China and Malaysia,Thrift Store Records,,live,y,
297982,Kendra K,,Rock/Pop,10-28-2007 @ 12:14:00,The Shaggs,It's Halloween,Philosophy of the World,Rounder,,live,y,
297981,Kendra K,,Rock/Pop,10-28-2007 @ 12:10:00,Heino,Wir Lagen vor Madagaskar,Wir Lagen vor Madagaskar,Fiesta,,live,y,
297945,Kendra K,Compilation,Rock/Pop,10-28-2007 @ 12:02:00,1910 Fruitgum Company,Indian Giver,Bubblegum Classics,Varese,,live,y,
